feedback_date,theme,theme_count,total_feedback,theme_share,theme_label
2024-10-24,general_satisfaction,8,118,0.06779661016949153,General Satisfaction
2024-10-25,general_satisfaction,18,148,0.12162162162162163,General Satisfaction
2024-10-26,general_satisfaction,7,133,0.05263157894736842,General Satisfaction
2024-10-27,general_satisfaction,11,124,0.08870967741935484,General Satisfaction
2024-10-28,general_satisfaction,19,133,0.14285714285714285,General Satisfaction
2024-10-29,general_satisfaction,17,128,0.1328125,General Satisfaction
2024-10-30,general_satisfaction,12,115,0.10434782608695652,General Satisfaction
2024-10-31,general_satisfaction,9,127,0.07086614173228346,General Satisfaction
2024-11-01,general_satisfaction,16,136,0.11764705882352941,General Satisfaction
2024-11-02,general_satisfaction,15,132,0.11363636363636363,General Satisfaction
2024-11-03,general_satisfaction,15,117,0.1282051282051282,General Satisfaction
2024-11-04,general_satisfaction,22,179,0.12290502793296089,General Satisfaction
2024-11-05,general_satisfaction,18,140,0.12857142857142856,General Satisfaction
2024-11-06,general_satisfaction,13,146,0.08904109589041095,General Satisfaction
2024-11-07,general_satisfaction,19,124,0.1532258064516129,General Satisfaction
2024-11-08,general_satisfaction,18,150,0.12,General Satisfaction
2024-11-09,general_satisfaction,19,141,0.1347517730496454,General Satisfaction
2024-11-10,general_satisfaction,19,127,0.14960629921259844,General Satisfaction
2024-11-11,general_satisfaction,13,120,0.10833333333333334,General Satisfaction
2024-11-12,general_satisfaction,17,126,0.1349206349206349,General Satisfaction
2024-11-13,general_satisfaction,23,139,0.16546762589928057,General Satisfaction
2024-11-14,general_satisfaction,19,126,0.15079365079365079,General Satisfaction
2024-11-15,general_satisfaction,15,109,0.13761467889908258,General Satisfaction
2024-11-16,general_satisfaction,23,139,0.16546762589928057,General Satisfaction
2024-11-17,general_satisfaction,11,120,0.09166666666666666,General Satisfaction
2024-11-18,general_satisfaction,17,138,0.12318840579710146,General Satisfaction
2024-11-19,general_satisfaction,18,135,0.13333333333333333,General Satisfaction
2024-11-20,general_satisfaction,11,118,0.09322033898305085,General Satisfaction
2024-11-21,general_satisfaction,10,133,0.07518796992481203,General Satisfaction
2024-11-22,general_satisfaction,22,142,0.15492957746478872,General Satisfaction
2024-11-23,general_satisfaction,15,134,0.11194029850746269,General Satisfaction
2024-11-24,general_satisfaction,14,134,0.1044776119402985,General Satisfaction
2024-11-25,general_satisfaction,15,111,0.13513513513513514,General Satisfaction
2024-11-26,general_satisfaction,12,143,0.08391608391608392,General Satisfaction
2024-11-27,general_satisfaction,15,136,0.11029411764705882,General Satisfaction
2024-11-28,general_satisfaction,20,134,0.14925373134328357,General Satisfaction
2024-11-29,general_satisfaction,18,131,0.13740458015267176,General Satisfaction
2024-11-30,general_satisfaction,14,140,0.1,General Satisfaction
2024-12-01,general_satisfaction,21,138,0.15217391304347827,General Satisfaction
2024-12-02,general_satisfaction,19,124,0.1532258064516129,General Satisfaction
2024-12-03,general_satisfaction,23,134,0.17164179104477612,General Satisfaction
2024-12-04,general_satisfaction,18,130,0.13846153846153847,General Satisfaction
2024-12-05,general_satisfaction,22,135,0.16296296296296298,General Satisfaction
2024-12-06,general_satisfaction,21,140,0.15,General Satisfaction
2024-12-07,general_satisfaction,15,141,0.10638297872340426,General Satisfaction
2024-12-08,general_satisfaction,7,138,0.050724637681159424,General Satisfaction
2024-12-09,general_satisfaction,24,145,0.16551724137931034,General Satisfaction
2024-12-10,general_satisfaction,13,141,0.09219858156028368,General Satisfaction
2024-12-11,general_satisfaction,15,137,0.10948905109489052,General Satisfaction
2024-12-12,general_satisfaction,23,142,0.1619718309859155,General Satisfaction
2024-12-13,general_satisfaction,20,140,0.14285714285714285,General Satisfaction
2024-12-14,general_satisfaction,13,124,0.10483870967741936,General Satisfaction
2024-12-15,general_satisfaction,16,128,0.125,General Satisfaction
2024-12-16,general_satisfaction,16,132,0.12121212121212122,General Satisfaction
2024-12-17,general_satisfaction,13,115,0.11304347826086956,General Satisfaction
2024-12-18,general_satisfaction,22,122,0.18032786885245902,General Satisfaction
2024-12-19,general_satisfaction,12,120,0.1,General Satisfaction
2024-12-20,general_satisfaction,12,132,0.09090909090909091,General Satisfaction
2024-12-21,general_satisfaction,12,107,0.11214953271028037,General Satisfaction
2024-12-22,general_satisfaction,8,143,0.055944055944055944,General Satisfaction
2024-12-23,general_satisfaction,18,129,0.13953488372093023,General Satisfaction
2024-12-24,general_satisfaction,11,103,0.10679611650485436,General Satisfaction
2024-12-25,general_satisfaction,12,117,0.10256410256410256,General Satisfaction
2024-12-26,general_satisfaction,14,131,0.10687022900763359,General Satisfaction
2024-12-27,general_satisfaction,19,136,0.13970588235294118,General Satisfaction
2024-12-28,general_satisfaction,14,134,0.1044776119402985,General Satisfaction
2024-12-29,general_satisfaction,18,135,0.13333333333333333,General Satisfaction
2024-12-30,general_satisfaction,17,149,0.11409395973154363,General Satisfaction
2024-12-31,general_satisfaction,19,129,0.14728682170542637,General Satisfaction
2025-01-01,general_satisfaction,16,118,0.13559322033898305,General Satisfaction
2025-01-02,general_satisfaction,18,134,0.13432835820895522,General Satisfaction
2025-01-03,general_satisfaction,14,137,0.10218978102189781,General Satisfaction
2025-01-04,general_satisfaction,19,119,0.15966386554621848,General Satisfaction
2025-01-05,general_satisfaction,11,148,0.07432432432432433,General Satisfaction
2025-01-06,general_satisfaction,21,156,0.1346153846153846,General Satisfaction
2025-01-07,general_satisfaction,16,126,0.12698412698412698,General Satisfaction
2025-01-08,general_satisfaction,17,150,0.11333333333333333,General Satisfaction
2025-01-09,general_satisfaction,14,131,0.10687022900763359,General Satisfaction
2025-01-10,general_satisfaction,8,128,0.0625,General Satisfaction
2025-01-11,general_satisfaction,15,148,0.10135135135135136,General Satisfaction
2025-01-12,general_satisfaction,13,136,0.09558823529411764,General Satisfaction
2025-01-13,general_satisfaction,15,123,0.12195121951219512,General Satisfaction
2025-01-14,general_satisfaction,18,135,0.13333333333333333,General Satisfaction
2025-01-15,general_satisfaction,16,139,0.11510791366906475,General Satisfaction
2025-01-16,general_satisfaction,20,148,0.13513513513513514,General Satisfaction
2025-01-17,general_satisfaction,21,156,0.1346153846153846,General Satisfaction
2025-01-18,general_satisfaction,5,120,0.041666666666666664,General Satisfaction
2025-01-19,general_satisfaction,14,120,0.11666666666666667,General Satisfaction
2025-01-20,general_satisfaction,18,132,0.13636363636363635,General Satisfaction
2025-01-21,general_satisfaction,19,130,0.14615384615384616,General Satisfaction
2025-01-22,general_satisfaction,19,152,0.125,General Satisfaction
2025-01-23,general_satisfaction,14,139,0.10071942446043165,General Satisfaction
2025-01-24,general_satisfaction,10,126,0.07936507936507936,General Satisfaction
2025-01-25,general_satisfaction,15,143,0.1048951048951049,General Satisfaction
2025-01-26,general_satisfaction,19,148,0.12837837837837837,General Satisfaction
2025-01-27,general_satisfaction,8,113,0.07079646017699115,General Satisfaction
2025-01-28,general_satisfaction,18,156,0.11538461538461539,General Satisfaction
2025-01-29,general_satisfaction,7,137,0.051094890510948905,General Satisfaction
2025-01-30,general_satisfaction,12,136,0.08823529411764706,General Satisfaction
2025-01-31,general_satisfaction,17,136,0.125,General Satisfaction
2025-02-01,general_satisfaction,13,132,0.09848484848484848,General Satisfaction
2025-02-02,general_satisfaction,17,138,0.12318840579710146,General Satisfaction
2025-02-03,general_satisfaction,14,138,0.10144927536231885,General Satisfaction
2025-02-04,general_satisfaction,17,132,0.12878787878787878,General Satisfaction
2025-02-05,general_satisfaction,14,139,0.10071942446043165,General Satisfaction
2025-02-06,general_satisfaction,16,143,0.11188811188811189,General Satisfaction
2025-02-07,general_satisfaction,14,149,0.09395973154362416,General Satisfaction
2025-02-08,general_satisfaction,18,128,0.140625,General Satisfaction
2025-02-09,general_satisfaction,12,139,0.08633093525179857,General Satisfaction
2025-02-10,general_satisfaction,8,138,0.057971014492753624,General Satisfaction
2025-02-11,general_satisfaction,10,129,0.07751937984496124,General Satisfaction
2025-02-12,general_satisfaction,13,140,0.09285714285714286,General Satisfaction
2025-02-13,general_satisfaction,20,148,0.13513513513513514,General Satisfaction
2025-02-14,general_satisfaction,16,116,0.13793103448275862,General Satisfaction
2025-02-15,general_satisfaction,9,128,0.0703125,General Satisfaction
2025-02-16,general_satisfaction,18,143,0.1258741258741259,General Satisfaction
2025-02-17,general_satisfaction,14,136,0.10294117647058823,General Satisfaction
2025-02-18,general_satisfaction,17,145,0.11724137931034483,General Satisfaction
2025-02-19,general_satisfaction,20,117,0.17094017094017094,General Satisfaction
2025-02-20,general_satisfaction,18,143,0.1258741258741259,General Satisfaction
2025-02-21,general_satisfaction,16,139,0.11510791366906475,General Satisfaction
2025-02-22,general_satisfaction,8,114,0.07017543859649122,General Satisfaction
2025-02-23,general_satisfaction,16,123,0.13008130081300814,General Satisfaction
2025-02-24,general_satisfaction,14,135,0.1037037037037037,General Satisfaction
2025-02-25,general_satisfaction,18,139,0.12949640287769784,General Satisfaction
2025-02-26,general_satisfaction,16,127,0.12598425196850394,General Satisfaction
2025-02-27,general_satisfaction,14,120,0.11666666666666667,General Satisfaction
2025-02-28,general_satisfaction,7,130,0.05384615384615385,General Satisfaction
2025-03-01,general_satisfaction,21,137,0.15328467153284672,General Satisfaction
2025-03-02,general_satisfaction,16,141,0.11347517730496454,General Satisfaction
2025-03-03,general_satisfaction,16,128,0.125,General Satisfaction
2025-03-04,general_satisfaction,14,142,0.09859154929577464,General Satisfaction
2025-03-05,general_satisfaction,18,137,0.13138686131386862,General Satisfaction
2025-03-06,general_satisfaction,20,143,0.13986013986013987,General Satisfaction
2025-03-07,general_satisfaction,16,123,0.13008130081300814,General Satisfaction
2025-03-08,general_satisfaction,13,128,0.1015625,General Satisfaction
2025-03-09,general_satisfaction,9,135,0.06666666666666667,General Satisfaction
2025-03-10,general_satisfaction,18,127,0.14173228346456693,General Satisfaction
2025-03-11,general_satisfaction,19,138,0.13768115942028986,General Satisfaction
2025-03-12,general_satisfaction,20,133,0.15037593984962405,General Satisfaction
2025-03-13,general_satisfaction,11,121,0.09090909090909091,General Satisfaction
2025-03-14,general_satisfaction,19,140,0.1357142857142857,General Satisfaction
2025-03-15,general_satisfaction,20,131,0.15267175572519084,General Satisfaction
2025-03-16,general_satisfaction,10,134,0.07462686567164178,General Satisfaction
2025-03-17,general_satisfaction,21,135,0.15555555555555556,General Satisfaction
2025-03-18,general_satisfaction,14,99,0.1414141414141414,General Satisfaction
2025-03-19,general_satisfaction,15,121,0.12396694214876033,General Satisfaction
2025-03-20,general_satisfaction,14,120,0.11666666666666667,General Satisfaction
2025-03-21,general_satisfaction,15,138,0.10869565217391304,General Satisfaction
2025-03-22,general_satisfaction,20,142,0.14084507042253522,General Satisfaction
2025-03-23,general_satisfaction,18,121,0.1487603305785124,General Satisfaction
2025-03-24,general_satisfaction,20,146,0.136986301369863,General Satisfaction
2025-03-25,general_satisfaction,11,119,0.09243697478991597,General Satisfaction
2025-03-26,general_satisfaction,14,137,0.10218978102189781,General Satisfaction
2025-03-27,general_satisfaction,17,131,0.1297709923664122,General Satisfaction
2025-03-28,general_satisfaction,21,125,0.168,General Satisfaction
2025-03-29,general_satisfaction,11,125,0.088,General Satisfaction
2025-03-30,general_satisfaction,15,137,0.10948905109489052,General Satisfaction
2025-03-31,general_satisfaction,17,150,0.11333333333333333,General Satisfaction
2025-04-01,general_satisfaction,15,152,0.09868421052631579,General Satisfaction
2025-04-02,general_satisfaction,19,145,0.1310344827586207,General Satisfaction
2025-04-03,general_satisfaction,11,138,0.07971014492753623,General Satisfaction
2025-04-04,general_satisfaction,12,116,0.10344827586206896,General Satisfaction
2025-04-05,general_satisfaction,25,148,0.16891891891891891,General Satisfaction
2025-04-06,general_satisfaction,26,139,0.18705035971223022,General Satisfaction
2025-04-07,general_satisfaction,23,119,0.19327731092436976,General Satisfaction
2025-04-08,general_satisfaction,20,127,0.15748031496062992,General Satisfaction
2025-04-09,general_satisfaction,19,124,0.1532258064516129,General Satisfaction
2025-04-10,general_satisfaction,19,147,0.1292517006802721,General Satisfaction
2025-04-11,general_satisfaction,10,150,0.06666666666666667,General Satisfaction
2025-04-12,general_satisfaction,19,158,0.12025316455696203,General Satisfaction
2025-04-13,general_satisfaction,13,109,0.11926605504587157,General Satisfaction
2025-04-14,general_satisfaction,18,132,0.13636363636363635,General Satisfaction
2025-04-15,general_satisfaction,21,149,0.14093959731543623,General Satisfaction
2025-04-16,general_satisfaction,12,130,0.09230769230769231,General Satisfaction
2025-04-17,general_satisfaction,15,123,0.12195121951219512,General Satisfaction
2025-04-18,general_satisfaction,19,139,0.1366906474820144,General Satisfaction
2025-04-19,general_satisfaction,12,110,0.10909090909090909,General Satisfaction
2025-04-20,general_satisfaction,24,128,0.1875,General Satisfaction
2025-04-21,general_satisfaction,20,132,0.15151515151515152,General Satisfaction
2025-04-22,general_satisfaction,14,137,0.10218978102189781,General Satisfaction
2025-04-23,general_satisfaction,15,130,0.11538461538461539,General Satisfaction
2025-04-24,general_satisfaction,22,145,0.15172413793103448,General Satisfaction
2025-04-25,general_satisfaction,11,121,0.09090909090909091,General Satisfaction
2025-04-26,general_satisfaction,16,129,0.12403100775193798,General Satisfaction
2025-04-27,general_satisfaction,17,127,0.13385826771653545,General Satisfaction
2025-04-28,general_satisfaction,19,118,0.16101694915254236,General Satisfaction
2025-04-29,general_satisfaction,16,122,0.13114754098360656,General Satisfaction
2025-04-30,general_satisfaction,11,125,0.088,General Satisfaction
2025-05-01,general_satisfaction,19,149,0.12751677852348994,General Satisfaction
2025-05-02,general_satisfaction,11,122,0.09016393442622951,General Satisfaction
2025-05-03,general_satisfaction,19,129,0.14728682170542637,General Satisfaction
2025-05-04,general_satisfaction,20,139,0.14388489208633093,General Satisfaction
2025-05-05,general_satisfaction,11,126,0.0873015873015873,General Satisfaction
2025-05-06,general_satisfaction,20,150,0.13333333333333333,General Satisfaction
2025-05-07,general_satisfaction,15,130,0.11538461538461539,General Satisfaction
2025-05-08,general_satisfaction,21,118,0.17796610169491525,General Satisfaction
2025-05-09,general_satisfaction,22,142,0.15492957746478872,General Satisfaction
2025-05-10,general_satisfaction,24,124,0.1935483870967742,General Satisfaction
2025-05-11,general_satisfaction,16,132,0.12121212121212122,General Satisfaction
2025-05-12,general_satisfaction,10,138,0.07246376811594203,General Satisfaction
2025-05-13,general_satisfaction,12,129,0.09302325581395349,General Satisfaction
2025-05-14,general_satisfaction,6,119,0.05042016806722689,General Satisfaction
2025-05-15,general_satisfaction,18,124,0.14516129032258066,General Satisfaction
2025-05-16,general_satisfaction,18,139,0.12949640287769784,General Satisfaction
2025-05-17,general_satisfaction,15,124,0.12096774193548387,General Satisfaction
2025-05-18,general_satisfaction,12,121,0.09917355371900827,General Satisfaction
2025-05-19,general_satisfaction,11,114,0.09649122807017543,General Satisfaction
2025-05-20,general_satisfaction,16,130,0.12307692307692308,General Satisfaction
2025-05-21,general_satisfaction,14,108,0.12962962962962962,General Satisfaction
2025-05-22,general_satisfaction,23,156,0.14743589743589744,General Satisfaction
2025-05-23,general_satisfaction,9,148,0.060810810810810814,General Satisfaction
2025-05-24,general_satisfaction,10,137,0.072992700729927,General Satisfaction
2025-05-25,general_satisfaction,19,141,0.1347517730496454,General Satisfaction
2025-05-26,general_satisfaction,16,119,0.13445378151260504,General Satisfaction
2025-05-27,general_satisfaction,18,160,0.1125,General Satisfaction
2025-05-28,general_satisfaction,12,147,0.08163265306122448,General Satisfaction
2025-05-29,general_satisfaction,16,116,0.13793103448275862,General Satisfaction
2025-05-30,general_satisfaction,18,133,0.13533834586466165,General Satisfaction
2025-05-31,general_satisfaction,26,140,0.18571428571428572,General Satisfaction
2025-06-01,general_satisfaction,18,132,0.13636363636363635,General Satisfaction
2025-06-02,general_satisfaction,17,118,0.1440677966101695,General Satisfaction
2025-06-03,general_satisfaction,13,121,0.10743801652892562,General Satisfaction
2025-06-04,general_satisfaction,16,141,0.11347517730496454,General Satisfaction
2025-06-05,general_satisfaction,15,116,0.12931034482758622,General Satisfaction
2025-06-06,general_satisfaction,12,140,0.08571428571428572,General Satisfaction
2025-06-07,general_satisfaction,22,138,0.15942028985507245,General Satisfaction
2025-06-08,general_satisfaction,15,142,0.1056338028169014,General Satisfaction
2025-06-09,general_satisfaction,18,126,0.14285714285714285,General Satisfaction
2025-06-10,general_satisfaction,16,152,0.10526315789473684,General Satisfaction
2025-06-11,general_satisfaction,19,133,0.14285714285714285,General Satisfaction
2025-06-12,general_satisfaction,15,137,0.10948905109489052,General Satisfaction
2025-06-13,general_satisfaction,16,137,0.11678832116788321,General Satisfaction
2025-06-14,general_satisfaction,12,113,0.10619469026548672,General Satisfaction
2025-06-15,general_satisfaction,12,104,0.11538461538461539,General Satisfaction
2025-06-16,general_satisfaction,10,132,0.07575757575757576,General Satisfaction
2025-06-17,general_satisfaction,14,117,0.11965811965811966,General Satisfaction
2025-06-18,general_satisfaction,16,136,0.11764705882352941,General Satisfaction
2025-06-19,general_satisfaction,12,130,0.09230769230769231,General Satisfaction
2025-06-20,general_satisfaction,16,137,0.11678832116788321,General Satisfaction
2025-06-21,general_satisfaction,22,146,0.1506849315068493,General Satisfaction
2025-06-22,general_satisfaction,18,134,0.13432835820895522,General Satisfaction
2025-06-23,general_satisfaction,17,116,0.14655172413793102,General Satisfaction
2025-06-24,general_satisfaction,15,134,0.11194029850746269,General Satisfaction
2025-06-25,general_satisfaction,22,118,0.1864406779661017,General Satisfaction
2025-06-26,general_satisfaction,16,119,0.13445378151260504,General Satisfaction
2025-06-27,general_satisfaction,16,143,0.11188811188811189,General Satisfaction
2025-06-28,general_satisfaction,14,132,0.10606060606060606,General Satisfaction
2025-06-29,general_satisfaction,19,140,0.1357142857142857,General Satisfaction
2025-06-30,general_satisfaction,18,133,0.13533834586466165,General Satisfaction
2025-07-01,general_satisfaction,12,118,0.1016949152542373,General Satisfaction
2025-07-02,general_satisfaction,18,128,0.140625,General Satisfaction
2025-07-03,general_satisfaction,18,124,0.14516129032258066,General Satisfaction
2025-07-04,general_satisfaction,17,124,0.13709677419354838,General Satisfaction
2025-07-05,general_satisfaction,13,126,0.10317460317460317,General Satisfaction
2025-07-06,general_satisfaction,13,131,0.09923664122137404,General Satisfaction
2025-07-07,general_satisfaction,20,116,0.1724137931034483,General Satisfaction
2025-07-08,general_satisfaction,23,158,0.14556962025316456,General Satisfaction
2025-07-09,general_satisfaction,14,134,0.1044776119402985,General Satisfaction
2025-07-10,general_satisfaction,25,151,0.16556291390728478,General Satisfaction
2025-07-11,general_satisfaction,15,139,0.1079136690647482,General Satisfaction
2025-07-12,general_satisfaction,15,141,0.10638297872340426,General Satisfaction
2025-07-13,general_satisfaction,17,122,0.13934426229508196,General Satisfaction
2025-07-14,general_satisfaction,14,123,0.11382113821138211,General Satisfaction
2025-07-15,general_satisfaction,11,120,0.09166666666666666,General Satisfaction
2025-07-16,general_satisfaction,10,112,0.08928571428571429,General Satisfaction
2025-07-17,general_satisfaction,16,136,0.11764705882352941,General Satisfaction
2025-07-18,general_satisfaction,18,141,0.1276595744680851,General Satisfaction
2025-07-19,general_satisfaction,13,145,0.0896551724137931,General Satisfaction
2025-07-20,general_satisfaction,19,147,0.1292517006802721,General Satisfaction
2025-07-21,general_satisfaction,14,124,0.11290322580645161,General Satisfaction
2025-07-22,general_satisfaction,20,125,0.16,General Satisfaction
2025-07-23,general_satisfaction,14,129,0.10852713178294573,General Satisfaction
2025-07-24,general_satisfaction,12,154,0.07792207792207792,General Satisfaction
2025-07-25,general_satisfaction,13,126,0.10317460317460317,General Satisfaction
2025-07-26,general_satisfaction,17,146,0.11643835616438356,General Satisfaction
2025-07-27,general_satisfaction,15,144,0.10416666666666667,General Satisfaction
2025-07-28,general_satisfaction,17,148,0.11486486486486487,General Satisfaction
2025-07-29,general_satisfaction,15,101,0.1485148514851485,General Satisfaction
2025-07-30,general_satisfaction,22,133,0.16541353383458646,General Satisfaction
2025-07-31,general_satisfaction,17,133,0.12781954887218044,General Satisfaction
2025-08-01,general_satisfaction,20,143,0.13986013986013987,General Satisfaction
2025-08-02,general_satisfaction,27,151,0.17880794701986755,General Satisfaction
2025-08-03,general_satisfaction,14,130,0.1076923076923077,General Satisfaction
2025-08-04,general_satisfaction,25,143,0.17482517482517482,General Satisfaction
2025-08-05,general_satisfaction,8,122,0.06557377049180328,General Satisfaction
2025-08-06,general_satisfaction,16,143,0.11188811188811189,General Satisfaction
2025-08-07,general_satisfaction,8,116,0.06896551724137931,General Satisfaction
2025-08-08,general_satisfaction,16,124,0.12903225806451613,General Satisfaction
2025-08-09,general_satisfaction,14,125,0.112,General Satisfaction
2025-08-10,general_satisfaction,19,158,0.12025316455696203,General Satisfaction
2025-08-11,general_satisfaction,15,131,0.11450381679389313,General Satisfaction
2025-08-12,general_satisfaction,27,155,0.17419354838709677,General Satisfaction
2025-08-13,general_satisfaction,8,119,0.06722689075630252,General Satisfaction
2025-08-14,general_satisfaction,20,136,0.14705882352941177,General Satisfaction
2025-08-15,general_satisfaction,15,142,0.1056338028169014,General Satisfaction
2025-08-16,general_satisfaction,22,117,0.18803418803418803,General Satisfaction
2025-08-17,general_satisfaction,24,138,0.17391304347826086,General Satisfaction
2025-08-18,general_satisfaction,12,117,0.10256410256410256,General Satisfaction
2025-08-19,general_satisfaction,15,129,0.11627906976744186,General Satisfaction
2025-08-20,general_satisfaction,19,146,0.13013698630136986,General Satisfaction
2025-08-21,general_satisfaction,17,145,0.11724137931034483,General Satisfaction
2025-08-22,general_satisfaction,22,146,0.1506849315068493,General Satisfaction
2025-08-23,general_satisfaction,10,122,0.08196721311475409,General Satisfaction
2025-08-24,general_satisfaction,25,129,0.1937984496124031,General Satisfaction
2025-08-25,general_satisfaction,18,129,0.13953488372093023,General Satisfaction
2025-08-26,general_satisfaction,17,124,0.13709677419354838,General Satisfaction
2025-08-27,general_satisfaction,18,126,0.14285714285714285,General Satisfaction
2025-08-28,general_satisfaction,10,123,0.08130081300813008,General Satisfaction
2025-08-29,general_satisfaction,19,121,0.15702479338842976,General Satisfaction
2025-08-30,general_satisfaction,12,127,0.09448818897637795,General Satisfaction
2025-08-31,general_satisfaction,15,124,0.12096774193548387,General Satisfaction
2025-09-01,general_satisfaction,25,132,0.1893939393939394,General Satisfaction
2025-09-02,general_satisfaction,19,132,0.14393939393939395,General Satisfaction
2025-09-03,general_satisfaction,16,136,0.11764705882352941,General Satisfaction
2025-09-04,general_satisfaction,16,133,0.12030075187969924,General Satisfaction
2025-09-05,general_satisfaction,12,113,0.10619469026548672,General Satisfaction
2025-09-06,general_satisfaction,18,122,0.14754098360655737,General Satisfaction
2025-09-07,general_satisfaction,16,141,0.11347517730496454,General Satisfaction
2025-09-08,general_satisfaction,15,141,0.10638297872340426,General Satisfaction
2025-09-09,general_satisfaction,16,152,0.10526315789473684,General Satisfaction
2025-09-10,general_satisfaction,16,127,0.12598425196850394,General Satisfaction
2025-09-11,general_satisfaction,15,129,0.11627906976744186,General Satisfaction
2025-09-12,general_satisfaction,15,129,0.11627906976744186,General Satisfaction
2025-09-13,general_satisfaction,9,115,0.0782608695652174,General Satisfaction
2025-09-14,general_satisfaction,18,119,0.15126050420168066,General Satisfaction
2025-09-15,general_satisfaction,21,132,0.1590909090909091,General Satisfaction
2025-09-16,general_satisfaction,24,133,0.18045112781954886,General Satisfaction
2025-09-17,general_satisfaction,15,137,0.10948905109489052,General Satisfaction
2025-09-18,general_satisfaction,9,135,0.06666666666666667,General Satisfaction
2025-09-19,general_satisfaction,20,138,0.14492753623188406,General Satisfaction
2025-09-20,general_satisfaction,18,142,0.1267605633802817,General Satisfaction
2025-09-21,general_satisfaction,13,118,0.11016949152542373,General Satisfaction
2025-09-22,general_satisfaction,20,117,0.17094017094017094,General Satisfaction
2025-09-23,general_satisfaction,12,125,0.096,General Satisfaction
2025-09-24,general_satisfaction,17,129,0.13178294573643412,General Satisfaction
2025-09-25,general_satisfaction,9,113,0.07964601769911504,General Satisfaction
2025-09-26,general_satisfaction,11,135,0.08148148148148149,General Satisfaction
2025-09-27,general_satisfaction,11,146,0.07534246575342465,General Satisfaction
2025-09-28,general_satisfaction,18,140,0.12857142857142856,General Satisfaction
2025-09-29,general_satisfaction,17,122,0.13934426229508196,General Satisfaction
2025-09-30,general_satisfaction,13,134,0.09701492537313433,General Satisfaction
2025-10-01,general_satisfaction,17,135,0.1259259259259259,General Satisfaction
2025-10-02,general_satisfaction,17,114,0.14912280701754385,General Satisfaction
2025-10-03,general_satisfaction,14,125,0.112,General Satisfaction
2025-10-04,general_satisfaction,16,139,0.11510791366906475,General Satisfaction
2025-10-05,general_satisfaction,16,118,0.13559322033898305,General Satisfaction
2025-10-06,general_satisfaction,18,130,0.13846153846153847,General Satisfaction
2025-10-07,general_satisfaction,13,130,0.1,General Satisfaction
2025-10-08,general_satisfaction,15,129,0.11627906976744186,General Satisfaction
2025-10-09,general_satisfaction,18,141,0.1276595744680851,General Satisfaction
2025-10-10,general_satisfaction,21,127,0.16535433070866143,General Satisfaction
2025-10-11,general_satisfaction,12,142,0.08450704225352113,General Satisfaction
2025-10-12,general_satisfaction,13,116,0.11206896551724138,General Satisfaction
2025-10-13,general_satisfaction,17,121,0.14049586776859505,General Satisfaction
2025-10-14,general_satisfaction,14,123,0.11382113821138211,General Satisfaction
2025-10-15,general_satisfaction,15,137,0.10948905109489052,General Satisfaction
2025-10-16,general_satisfaction,16,143,0.11188811188811189,General Satisfaction
2025-10-17,general_satisfaction,15,107,0.14018691588785046,General Satisfaction
2025-10-18,general_satisfaction,23,143,0.16083916083916083,General Satisfaction
2025-10-19,general_satisfaction,14,114,0.12280701754385964,General Satisfaction
2025-10-20,general_satisfaction,16,110,0.14545454545454545,General Satisfaction
2025-10-21,general_satisfaction,11,115,0.09565217391304348,General Satisfaction
2025-10-22,general_satisfaction,15,115,0.13043478260869565,General Satisfaction
2025-10-23,general_satisfaction,18,140,0.12857142857142856,General Satisfaction
2025-10-24,general_satisfaction,14,130,0.1076923076923077,General Satisfaction
2025-10-25,general_satisfaction,17,133,0.12781954887218044,General Satisfaction
2025-10-26,general_satisfaction,18,138,0.13043478260869565,General Satisfaction
2025-10-27,general_satisfaction,24,132,0.18181818181818182,General Satisfaction
2025-10-28,general_satisfaction,14,142,0.09859154929577464,General Satisfaction
2025-10-29,general_satisfaction,17,134,0.12686567164179105,General Satisfaction
2025-10-30,general_satisfaction,11,130,0.08461538461538462,General Satisfaction
2025-10-31,general_satisfaction,7,105,0.06666666666666667,General Satisfaction
2025-11-01,general_satisfaction,21,149,0.14093959731543623,General Satisfaction
2025-11-02,general_satisfaction,20,128,0.15625,General Satisfaction
2025-11-03,general_satisfaction,17,136,0.125,General Satisfaction
2025-11-04,general_satisfaction,19,130,0.14615384615384616,General Satisfaction
2025-11-05,general_satisfaction,16,133,0.12030075187969924,General Satisfaction
2025-11-06,general_satisfaction,26,126,0.20634920634920634,General Satisfaction
2025-11-07,general_satisfaction,14,146,0.0958904109589041,General Satisfaction
2025-11-08,general_satisfaction,14,142,0.09859154929577464,General Satisfaction
2025-11-09,general_satisfaction,16,118,0.13559322033898305,General Satisfaction
2025-11-10,general_satisfaction,13,129,0.10077519379844961,General Satisfaction
2025-11-11,general_satisfaction,25,145,0.1724137931034483,General Satisfaction
2025-11-12,general_satisfaction,10,112,0.08928571428571429,General Satisfaction
2025-11-13,general_satisfaction,13,136,0.09558823529411764,General Satisfaction
2025-11-14,general_satisfaction,13,117,0.1111111111111111,General Satisfaction
2025-11-15,general_satisfaction,13,110,0.11818181818181818,General Satisfaction
2025-11-16,general_satisfaction,14,137,0.10218978102189781,General Satisfaction
2025-11-17,general_satisfaction,14,149,0.09395973154362416,General Satisfaction
2025-11-18,general_satisfaction,10,134,0.07462686567164178,General Satisfaction
